1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999964	.99997187	.9992642	.99086165	.9417327	.803696	.62613577	.56082684	.6349411	.7543472	.8656802	.9455197	.9843403	.9965655	.9992898	.99985266	.9999772	.99999785	.99999994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999998	.9999849	.9996049	.9950859	.96849567	.8918079	.7812672	.7024964	.6811447	.71115446	.7868668	.8794455	.94802547	.9810086	.99347657	.99816847	.9996604	.999961	.99999726	.99999994	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999955	.9998825	.99853355	.99047565	.9658239	.9219028	.8653019	.80414355	.7568608	.7477137	.7920924	.86251056	.9208473	.9618314	.98681664	.9970437	.9995685	.99995786	.99999726	.99999994	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999934	.99998164	.9997687	.99845606	.9939708	.9832664	.9618086	.9243647	.86548924	.792102	.7414011	.73899764	.7837631	.8658406	.943001	.9838092	.9968539	.99957037	.99995846	.99999726	.99999994	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999857	.9999811	.99986696	.99940187	.99787104	.9934776	.981315	.94816935	.8770564	.7702294	.6635103	.6272325	.7079116	.84277636	.94121593	.9842923	.9969468	.99957377	.99995816	.9999971	.9999999	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999993	.99999416	.99996704	.99984163	.9993035	.9967457	.9854233	.9479183	.8589805	.71624017	.59098345	.5900412	.71299064	.85432667	.94474304	.9845527	.99693394	.9995623	.9999483	.99999344	.9999992	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999994	.9999991	.99999326	.99994874	.9995747	.9970317	.9845634	.9416044	.84295565	.70687175	.6205725	.64431393	.74294317	.85888565	.9445049	.9845634	.9966649	.9993109	.9998571	.9999779	.9999979	.99999994	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999999	.99999714	.9999589	.99957395	.9968645	.98381376	.942737	.8625773	.7645542	.68379164	.66331863	.74239117	.86251515	.9453151	.9811621	.9937575	.99827456	.99968046	.9999631	.9999974	.99999994	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999994	.99999726	.9999579	.99956846	.9970286	.986424	.9571616	.89339167	.7836683	.6813032	.68158764	.76793885	.86138636	.92540383	.96546894	.988222	.9973371	.9996082	.9999631	.9999979	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999994	.99999726	.99996084	.99964964	.99789375	.9902111	.9618207	.893022	.802701	.74352646	.7299999	.756143	.8141425	.8895339	.9528303	.98620856	.9973371	.99968046	.9999779	.9999992	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999994	.9999978	.9999734	.9997578	.99816835	.99006826	.9664861	.9239932	.8622469	.78406197	.7241752	.72443604	.7885405	.87989104	.95283043	.98822224	.99827474	.9998572	.99999344	.9999999	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999857	.9999772	.99975574	.9984432	.9938754	.9814215	.94968414	.88849926	.8132486	.7536898	.7357364	.7885442	.8895446	.9654842	.99376804	.99931455	.9999489	.99999714	.99999994	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999985	.9999809	.99986416	.99932617	.99693954	.9879415	.96512824	.9226989	.8490582	.753706	.7245309	.81441355	.92578584	.98142153	.99674976	.999575	.99995905	.9999973	.99999994	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999993	.9999936	.9999522	.9996648	.9982487	.99337655	.97689146	.92271507	.81344026	.72529435	.7593146	.86578226	.94819313	.9854348	.99704707	.99958473	.9999616	.99999785	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999999	.9999978	.99997747	.9998462	.9990353	.9933803	.96522313	.8896184	.7905457	.7480786	.79215133	.8771539	.948193	.98495615	.99713945	.99966425	.9999773	.9999992	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999917	.9999896	.99984634	.9982594	.9882126	.9528557	.88032484	.79215133	.7415956	.7713618	.8622411	.9462734	.98709613	.9981864	.99985665	.99999404	.99999994	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999917	.9999777	.99968	.99732155	.9858168	.9481931	.86261	.74011815	.6701086	.7352866	.87038916	.9623376	.9936775	.99939036	.9999669	.9999991	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999979	.99996275	.99958557	.99674976	.9810389	.921107	.7868526	.6455036	.64424723	.78544134	.92240286	.98329383	.99787855	.9998449	.99999386	.99999994	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999994	.9999972	.9999489	.99930394	.9934898	.96213186	.8694575	.7297353	.6566273	.7295613	.8693291	.9622499	.99368083	.9993934	.9999675	.99999917	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999999	.9999934	.9998533	.99816865	.9868232	.94317716	.84506965	.72871375	.7029249	.8059317	.9260399	.98376983	.99796945	.9998599	.9999952	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999992	.999977	.99964875	.9967471	.9803069	.92117393	.80296737	.7064341	.74622065	.8738046	.9646401	.9946334	.9995704	.9999831	.99999976
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999774	.9999506	.9992912	.9933173	.9610704	.86659104	.73510945	.7012479	.81529665	.9386746	.989322	.99901253	.99995226	.9999989
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999999	.9999931	.99983066	.9976147	.98056954	.90986735	.77006847	.68363774	.77003163	.910016	.9807726	.99770796	.99984986	.99999505
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999887	.9999516	.99900854	.9892977	.9384774	.81427675	.6989463	.7336645	.8683718	.9637751	.9946202	.9995815	.9999843
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999976	.999983	.999566	.9945245	.9634064	.86722624	.73138845	.6973335	.81548333	.94053394	.99023247	.99918735	.9999678
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.9999998	.9999996	.99999946	.9999994	.9999994	.99999946	.9999996	.9999998	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	.99999493	.99984497	.99759686	.97953135	.90331936	.75415117	.6705385	.77493614	.9214019	.9861198	.9987316	.999941
